State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Mizoram,Lunglei,Lungsen,Tuisenchhuah,1064417,Panchayat House,Tuisenchhuan,12:51.3,Transport/Admin,Panchayat Headquarter,23.074175,92.56276667
Mizoram,Lunglei,Lungsen,Tuisenchhuah,1064417,Rice mill,Tuisenchhuah,14:32.1,Agro ,Sugar Mills,23.07412333,92.56279833
Mizoram,Lawngtlai,Lawngtlai,Tuithumhnar,1064432,"RMSA High School, Tuithumhnar",Tuithumhnar,32:33.1,Education ,High School - General,22.23014991,92.79443562
Mizoram,Lunglei,Lungsen,Zawlpui,1112572,Collection centre,Zawlpui,54:55.1,Agro ,Collection Centre or Pack House,23.03743167,92.57896167
Mizoram,Aizawl,Darlawn,Damdiai,246196,Village Council House at Damdiai,Damdiai,07:26.0,Transport/Admin,Panchayat Headquarter,24.17513802,92.95398401
Mizoram,Aizawl,Darlawn,Damdiai,246196,Damdiai Secondary School,Damdiai,07:46.8,Education ,Higher Secondary School,24.17511155,92.95524559
Mizoram,Saiha,Sangau,Thaltlang,1044634,bus stand,thaltlang,22:46.5,Transport/Admin,Bus Stand,22.6928315,93.06044777
Mizoram,Saiha,Sangau,Thaltlang,1044634,vc house,thaltlang,23:01.8,Transport/Admin,Panchayat Headquarter,22.69277787,93.0614901
Mizoram,Champhai,Khawzawl,Tlangpuite,1061181,Village Council House,Tlangmawi,19:56.6,Transport/Admin,Panchayat Headquarter,23.34768,93.07848333
Mizoram,Lunglei,Lunglei,Hlumte,424356,"Community Hall, Hlumte","Vengchhak,Hlumte",17:55.1,Transport/Admin,Panchayat Headquarter,22.81997785,92.86755874
Mizoram,Lawngtlai,Chawngte,Vaseitlang  II,1089848,Govt Middle School,Vaseitlang11,37:39.2,Education ,High School - General,22.38134833,92.60914667
Mizoram,Serchhip,Serchhip,Baktawng,77506,"MRB, Baktawng",Chhuanthar Tlangnuam,10:26.8,Transport/Admin,Bank,23.538165,92.847305
Mizoram,Serchhip,Serchhip,Baktawng,77506,Village council House Baktawng,Dawr veng Baktawbg,41:00.0,Transport/Admin,Panchayat Headquarter,23.54059667,92.848195
Mizoram,Serchhip,Serchhip,Baktawng,77506,HSS Baktawng,Dawr veng Baktawng,00:51.5,Education ,Higher Secondary School,23.541145,92.84735
Mizoram,Serchhip,Serchhip,Baktawng,77506,Bazaar,Chhuanthar Baktawng,29:13.4,Agro ,GRaM (Notified),23.53625,92.84511167
Mizoram,Serchhip,Serchhip,Baktawng,77506,Wood Industry,Chhuanthar Tlangnuam Baktawng,18:48.5,Agro ,Agro Industry,23.53819667,92.84726333
Mizoram,Champhai,Ngopa,Teikhang,1037129,Supply Godown,Teikhang,24:45.0,Agro ,Warehouse,23.94881233,93.30396258
Mizoram,Champhai,Ngopa,Teikhang,1037129,VC House,Teikhang,25:45.7,Transport/Admin,Panchayat Headquarter,23.94841324,93.30393457
Mizoram,Mamit,W.Phaileng,Teirei Forest,1037134,VC House,Teirei,16:06.3,Transport/Admin,Panchayat Headquarter,23.68937667,92.454515
Mizoram,Mamit,W.Phaileng,Teirei Forest,1037134,Bazar Shed,Teirei,16:26.5,Agro ,Mandi (Notified),23.68904167,92.45539833
Mizoram,Aizawl,Thingsulthliah,Tlungvel,1061193,Village council House Tlungvel,Fairlawn Tlungvel,35:26.2,Transport/Admin,Panchayat Headquarter,23.60654505,92.85220326
Mizoram,Aizawl,Thingsulthliah,Tlungvel,1061193,HSS Tlungvel,Gate veng Tlungvel,33:13.3,Education ,Higher Secondary School,23.61791239,92.851206
Mizoram,Aizawl,Thingsulthliah,Tlungvel,1061193,Bazaar tlungvel,Dawrkawn,54:19.9,Agro ,GRaM (Notified),23.6733575,92.893414
Mizoram,Aizawl,Thingsulthliah,Tlungvel,1061193,"MRB, Tlungvel Branch",Dawrkawn Tlungvel,59:04.0,Transport/Admin,Bank,23.6109462,92.8519443
Mizoram,Mamit,Reiek,Tuahzawl,1064137,Maxi Cab Stand,Tuahzawl,56:48.3,Transport/Admin,Bus Stand,23.78429813,92.55996707
Mizoram,Champhai,Khawzawl,Tualcheng,1064142,Tualcheng High School,Tualcheng,17:40.6,Education ,High School - General,23.72194833,93.30598333
Mizoram,Mamit,Reiek,Ailawng,19124,Zopar Exports Pvt Ltd,Vaipuanpho.  Ailawng.,22:20.2,Agro ,Agro Industry,23.70670372,92.64914787
Mizoram,Mamit,Reiek,Ailawng,19124,Ailawng High School,Ailawng,32:59.3,Education ,High School - General,23.68915128,92.61865565
Mizoram,Mamit,Reiek,Ailawng,19124,Western Furniture Works,Ailawng,20:37.2,Agro ,Agro Industry,23.68943255,92.62118323
Mizoram,Mamit,Reiek,Ailawng,19124,Maxi Cab Stand Ailawng,Ailawng,44:38.8,Transport/Admin,Bus Stand,23.69052353,92.61877143
Mizoram,Mamit,Reiek,Ailawng,19124,"Village Council House, Ailawng",Ailawng,28:21.8,Transport/Admin,Panchayat Headquarter,23.68918265,92.6199605
Mizoram,Lawngtlai,Lawngtlai,Darnamtlang,251963,"Primary School, Darnamtlang",Darnamtlang,47:41.5,Education ,High School - General,22.26455956,92.75875846
