State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Sikkim,South,Namchi,L Salghari,1114425,STATE BULL REARING FARM,karfectar,38:15.4,Agro ,Agro Industry,27.14279428,88.28439289
Sikkim,South,Namchi,L Salghari,1114425,Water Resources and River Development Department,Jorethang,05:28.5,Transport/Admin,Block Headquarter,27.13075801,88.28663001
Sikkim,South,Namchi,L Salghari,1114425,RDD Office,Jorethang,19:00.8,Transport/Admin,Block Headquarter,27.13081167,88.28738416
Sikkim,South,Namchi,L Salghari,1114425,Community health Centre,Jorethang,30:09.7,Medical ,Community Health Centre,27.1323022,88.28389564
Sikkim,South,Namchi,L Salghari,1114425,Urban Development Department,Jorthang,44:08.8,Transport/Admin,Block Headquarter,27.13106209,88.28201775
Sikkim,South,Namchi,L Salghari,1114425,Energy and Power Department,Jorethang,50:43.7,Transport/Admin,Block Headquarter,27.13151678,88.28485294
Sikkim,South,Namchi,U Ramabong,1182663,Rural Marketing Centre,turuk,42:24.6,Agro ,Mandi (Notified),27.10787608,88.40564602
Sikkim,South,Namchi,U Ramabong,1182663,Village administrative centre turuk ramabong,Turuk ramabong,57:39.2,Transport/Admin,Panchayat Headquarter,27.10992538,88.40589983
Sikkim,North,Chungthang,Lachung Gumpa,904235,lachung gumpa,sharchok,09:15.1,Education ,Higher Secondary School,27.68605333,88.74385833
Sikkim,South,Ravongla,U  Tinkitam,1067466,veterinary office,upper tinkitam,28:00.9,Medical ,Veterinary Hospital,27.23702432,88.3297602
Sikkim,South,Ravongla,U  Tinkitam,1067466,collection centre,upper tinkitam,05:56.4,Agro ,Collection Centre or Pack House,27.23623399,88.32583269
Sikkim,East,Gangtok,SANG,948630,rural marketing centre,sang,03:33.4,Agro ,Mandi (Notified),27.25711068,88.50570618
Sikkim,East,Gangtok,SANG,948630,primary health center,sang,14:10.9,Medical ,Primary Health Centre,27.25465266,88.50386325
Sikkim,East,Gangtok,NAZITAM,775256,food security and agriculture development department & HCCD,martam nazitam,47:01.7,Agro ,GRaM (Notified),27.27845369,88.5210465
Sikkim,West Sikkim,Gyalshing,Dhupidara,1113745,Village Administration Centre,Dhupidara Narkhola,00:09.5,Transport/Admin,Panchayat Headquarter,27.39703736,88.30945391
Sikkim,West Sikkim,Gyalshing,Dhupidara,1113745,Central Bank Of India,Yangtam,43:24.1,Transport/Admin,Bank,27.39125761,88.30780928
Sikkim,South,Namchi,U Kabrey,1114095,Secondary School,Upper Kabrey,48:07.4,Education ,Higher Secondary School,27.18178957,88.47424061
Sikkim,South,Namchi,U Kabrey,1114095,Primary Health Center,upper kabrey,47:11.2,Medical ,Primary Health Centre,27.18301208,88.47662056
Sikkim,East,Rongli,ChujaChen,1114231,Panchayat Headquater,Chujachen,27:50.0,Transport/Admin,Panchayat Headquarter,27.21327424,88.68483245
Sikkim,South,Namchi,Bermiok,1114424,Sikkim hatcheries center,bermiok,22:54.3,Medical ,Veterinary Hospital,27.22834333,88.46996167
Sikkim,South,Namchi,Bermiok,1114424,government senior secondary School,bermiok,05:38.6,Education ,Higher Secondary School,27.23250333,88.46821
Sikkim,South,Namchi,Bermiok,1114424,police out post,bermiok,01:07.8,Transport/Admin,Block Headquarter,27.22845167,88.46788833
Sikkim,South,Namchi,Bermiok,1114424,gram panchayat unit bermiok,bermiok,48:54.3,Transport/Admin,Panchayat Headquarter,27.2281,88.46783
Sikkim,South,Namchi,Bermiok,1114424,health and wellness center,bermiok,49:23.7,Medical ,Primary Health Centre,27.22838833,88.46767167
Sikkim,South,Namchi,NANDUGAON,1282766,Senior secondary school,nandugaon,26:04.1,Education ,Higher Secondary School,27.1629812,88.30922861
Sikkim,South,Namchi,NANDUGAON,1282766,village administrative center,nandugaon,26:15.7,Transport/Admin,Panchayat Headquarter,27.16287586,88.30856477
Sikkim,South,Namchi,NANDUGAON,1282766,Primary Health Center,nandugoan,25:50.4,Medical ,Primary Health Centre,27.16394703,88.31156204
Sikkim,South,Ravongla,M  Kolthang,634333,SISCO Bank DMA Centre cum Multi purpose cooperative society ltd,M kolthang,09:55.3,Transport/Admin,Bank,27.3380588,88.46823647
Sikkim,South,Ravongla,M  Kolthang,634333,Veterinary Hospital,M Kolthang,00:53.8,Medical ,Veterinary Hospital,27.33542843,88.46693593
Sikkim,South,Ravongla,M  Kolthang,634333,Govt Senior Secondary School M Kolthang,M Kolthang,43:58.3,Education ,Higher Secondary School,27.33464424,88.4673016
Sikkim,South,Ravongla,M  Kolthang,634333,Primary Health Centre,M Kolthang,06:44.0,Medical ,Primary Health Centre,27.33803073,88.46821436
Sikkim,West Sikkim,Gyalshing, U onglok,1113687,Govt Sr.Sec School Sakyong,Sakyong,14:57.4,Education ,High School - General,27.314945,88.268905
Sikkim,South,Namchi,Sumbuk,1113889,Govt. senior secondary school sumbuk,Sumbuk,56:47.0,Education ,Higher Secondary School,27.11613641,88.38109272
Sikkim,South,Namchi,Sumbuk,1113889,Organic vegetable Mandi,Sumbuk suntaley,56:05.2,Agro ,Mandi (Notified),27.11752973,88.37901615
Sikkim,South,Namchi,Sumbuk,1113889,Village administrative centre,sumbuk,56:30.0,Transport/Admin,Panchayat Headquarter,27.11419449,88.38030697
Sikkim,South,Namchi,Sumbuk,1113889,Block administrative centre,sumbuk,50:32.0,Transport/Admin,Block Headquarter,27.11355748,88.38074406
Sikkim,South,Namchi,Sumbuk,1113889,PHC,Sumbuk south Sikkim,51:27.4,Medical ,Primary Health Centre,27.11387026,88.37746278
Sikkim,West Sikkim,Soreng,Middle Rumbuk ,1113923,Government High School,Moonew Gaon,53:58.3,Education ,High School - General,27.17306351,88.15829853
Sikkim,West Sikkim,Soreng,Middle Rumbuk ,1113923,Government Secondary School Rumbuk,Middle Rumbuk,54:23.2,Education ,High School - General,27.1513494,88.15220852
Sikkim,West Sikkim,Soreng,Middle Rumbuk ,1113923,Gram Prashasan Kendra 55 Rumbuk,Rumbuk,54:38.8,Transport/Admin,Panchayat Headquarter,27.15208573,88.15283049
Sikkim,West Sikkim,Soreng,Lower Daramdin ,1114032,AH and Vetrianary Hospital Daramdin,Daramdin,14:32.3,Medical ,Veterinary Hospital,27.13557785,88.17246246
Sikkim,South,Namchi,Nalum,1114223,collection centre,Nalum,03:43.4,Agro ,Collection Centre or Pack House,27.16275436,88.48111496
Sikkim,South,Ravongla,Nambong,755046,Govt. Senior Secondary School,Nambong,29:41.5,Education ,Higher Secondary School,27.25684668,88.40052313
Sikkim,South,Ravongla,Nambong,755046,Veterinary Hospital,Nambong,39:19.9,Medical ,Veterinary Hospital,27.25654486,88.40426553
Sikkim,South,Ravongla,Nambong,755046,Panchayat Headquarter,Nambong,37:24.1,Transport/Admin,Panchayat Headquarter,27.25703669,88.40504292
Sikkim,South,Ravongla,Nambong,755046,Milk collection centre,Nambong,43:32.3,Agro ,Collection Centre or Pack House,27.25077651,88.39961827
Sikkim,East,Gangtok,L KHAMDONG.,1114108,Govt. Sr. Sec. School,Khamdong,49:56.2,Education ,Higher Secondary School,27.27509804,88.46019954
Sikkim,East,Gangtok,DUNGDUNG,317127,DUNGDUNG BUS STOP,DUNGDUNG THASA,06:02.5,Transport/Admin,Bus Stand,27.27116167,88.457875
Sikkim,East,Gangtok,DUNGDUNG,317127,Dung dung Aritar Consumers Cooperative (Milk Diary),Khamdong,51:14.1,Agro ,Collection Centre or Pack House,27.27610513,88.46043476
Sikkim,East,Gangtok,LINGZEY,1182713,Center for addiction medicine & drug treatment clinic,west pendam,30:40.0,Medical ,Community Health Centre,27.22780898,88.49664006
Sikkim,East,Gangtok,LINGZEY,1182713,District hospital singtam,singtam,30:26.0,Medical ,Bedded Hospital,27.23038709,88.49584106
Sikkim,West Sikkim,Soreng,Reshithang,921766,Milk Collection Centre,Reshithang,27:15.4,Agro ,Collection Centre or Pack House,27.22247512,88.23983343
Sikkim,West Sikkim,Gyalshing, KYONGSHA,610664,District Court,Gyalshing Kyongsha,14:15.5,Transport/Admin,Block Headquarter,27.29291167,88.25202833
Sikkim,West Sikkim,Gyalshing, KYONGSHA,610664,animal husbandry,kyangsha,10:58.2,Medical ,Veterinary Hospital,27.292435,88.25352833
Sikkim,West Sikkim,Gyalshing, KYONGSHA,610664,District institute of education and training college,gyalshing,39:57.8,Education ,Degree College,27.29279805,88.24435557
Sikkim,West Sikkim,Gyalshing, KYONGSHA,610664,Panchyat Bhawan(Annexe),Kyongsha,13:22.0,Transport/Admin,Block Headquarter,27.29263667,88.24931167
Sikkim,West Sikkim,Gyalshing, KYONGSHA,610664,ayush hospital,kyongsa,40:13.4,Medical ,Bedded Hospital,27.28983514,88.24545473
Sikkim,West Sikkim,Gyalshing, KYONGSHA,610664,Block Administration Centre,Kyongsha,10:32.4,Transport/Admin,Block Headquarter,27.29210333,88.254025
Sikkim,West Sikkim,Gyalshing, KYONGSHA,610664,Govt Girls Sr.Sec.School,Kyongsha,12:52.0,Education ,High School - Girls,27.29271667,88.24666167
Sikkim,North,Chungthang,L. Ship,632856,Veterinary Hospital,Lower Ship,16:44.9,Medical ,Veterinary Hospital,27.55156427,88.63198577
Sikkim,North,Chungthang,L. Ship,632856,Horticulture,Lower Ship,17:04.7,Agro ,Collection Centre or Pack House,27.55238954,88.63238062
Sikkim,East,Gangtok,RANGPO.,101128,Punjab National Bank,Rongpo,35:47.8,Transport/Admin,Bank,27.1736571,88.53054038
Sikkim,East,Gangtok,RANGPO.,101128,SBI Bank,Rongpo,33:49.3,Transport/Admin,Bank,27.17472506,88.5314981
Sikkim,East,Gangtok,RANGPO.,101128,Sabji Mandi,Rongpo,36:09.1,Agro ,Mandi (Notified),27.17451092,88.52959578
Sikkim,East,Gangtok,RANGPO.,101128,Bharat Petroleum,Rongpo,34:11.8,Transport/Admin,Fuel Station,27.17413748,88.5313937
Sikkim,East,Gangtok,RANGPO.,101128,Rongpo Indian oil,Rongpo,37:16.7,Transport/Admin,Fuel Station,27.17743556,88.52373074
Sikkim,East,Gangtok,RANGPO.,101128,Government secondary school,Rongpo,33:00.1,Education ,High School - General,27.17725645,88.53054711
Sikkim,East,Gangtok,RANGPO.,101128,UCO Bank,Rongpo,36:28.1,Transport/Admin,Bank,27.17600184,88.52919744
Sikkim,West Sikkim,Gyalshing, Tsozo,1064100,Khechuperi Police Picket Post,Tsozo Khechuperi,20:45.9,Transport/Admin,Block Headquarter,27.34836549,88.19166916
Sikkim,South,Ravongla,L  Namlung,610735,Milk Collection Center,Lower Namlung,31:12.3,Agro ,Collection Centre or Pack House,27.32668602,88.31002481
Sikkim,South,Ravongla,Nardang,761883,panchayat headquarter,nardang,05:37.5,Transport/Admin,Panchayat Headquarter,27.23619518,88.34225175
Sikkim,South,Ravongla,Tengeymendang.,1040341,State Bank Of Sikkim,Tengaymendang,26:01.1,Transport/Admin,Bank,27.27964916,88.31728194
Sikkim,South,Ravongla,Tengeymendang.,1040341,Panchayat Headquarters,Tengaymendang,22:43.5,Transport/Admin,Panchayat Headquarter,27.27950698,88.31818516
Sikkim,South,Ravongla,Tengeymendang.,1040341,Veterinary,Tengaymendang,23:09.9,Medical ,Veterinary Hospital,27.27986191,88.31847431
Sikkim,South,Ravongla,Tengeymendang.,1040341,Fuel Station,Tengaymendang,25:38.7,Transport/Admin,Fuel Station,27.28103505,88.30998416
Sikkim,South,Ravongla,Tengeymendang.,1040341,State Bank Of India,Tengaymendang,39:06.0,Transport/Admin,Bank,27.27954016,88.31613766
Sikkim,South,Ravongla,Lower Tinkitam ,1058975,bus stand,lower tinkitam,32:59.0,Transport/Admin,Bus Stand,27.24402279,88.33109384
Sikkim,South,Ravongla,kewzing,40984,"Senior Secondary School, Kewzing",Kewzing,22:04.3,Education ,Higher Secondary School,27.28072602,88.32028308
Sikkim,South,Ravongla,kewzing,40984,Industrial Training Institute,Kewzing,25:06.4,Education ,ITI,27.2811269,88.31778786
Sikkim,East,Gangtok,SHALEY,976616,Bharat Petroleum Pump,Lower Tumin,51:43.2,Transport/Admin,Fuel Station,27.33612396,88.49075759
Sikkim,North,Mangan,L Phodong,610843,State Bank of Sikkim,L.Phodong,07:10.9,Transport/Admin,Bank,27.40901058,88.57107603
Sikkim,West Sikkim,Gyalshing,Sankhu,951043,GPK Sankhu,Sankhu,59:20.0,Transport/Admin,Panchayat Headquarter,27.25714919,88.14876013
Sikkim,South,Namchi,U Wok,1114458,Agro Industry,U wok,44:02.6,Agro ,Agro Industry,27.20697857,88.3391361
Sikkim,East,Gangtok,LUING,633363,SENIOR SECONDARY SCHOOL LUING,LUING,23:13.2,Education ,Higher Secondary School,27.35936833,88.59656833
Sikkim,East,Gangtok,LUING,633363,GRAM PRASHASAN KENDRA  LUING WARD,LUING,31:17.0,Transport/Admin,Panchayat Headquarter,27.36423167,88.61993
Sikkim,West Sikkim,Gyalshing,Bernyak Bazar,1114495,Rural haat shed,bermoik bazar,46:54.4,Agro ,Mandi (Notified),27.25420775,88.23188323
Sikkim,East,Pakyong,E  Amba,320369,Gram prashasan kendra,East Amba Mamring GPU,54:27.5,Transport/Admin,Panchayat Headquarter,27.22019501,88.62246128
Sikkim,South,Namchi,Bhanjyang Alley,1282787,milk collection center,bhanjyang alley,38:59.6,Agro ,Collection Centre or Pack House,27.161785,88.40245167
Sikkim,West Sikkim,Gyalshing,Timbrong,1058508,Milk Collection Center,Timbrong,17:31.0,Agro ,Collection Centre or Pack House,27.32268261,88.18114695
Sikkim,West Sikkim,Gyalshing,Timbrong,1058508,village administration centre,Rimbi Timbrong,17:10.8,Transport/Admin,Panchayat Headquarter,27.31432763,88.1848279
Sikkim,North,Chungthang,U Ship,1067567,Village Administrative Centre,Upper Ship,15:52.4,Transport/Admin,Panchayat Headquarter,27.55190413,88.62402127
Sikkim,North,Mangan,Sheyam,981528,Eklavya Model Residential School,Sheyam,05:38.3,Education ,Higher Secondary School,27.41684418,88.52943155
Sikkim,West Sikkim,Gyalshing,Dentam,259043,Veterinary Hospital Dentam,"Dentam,West  Sikkim",42:22.6,Medical ,Veterinary Hospital,27.25793361,88.14082649
Sikkim,South,Namchi,Gupti,1282779,milk collection center,Gupti,33:04.0,Agro ,Collection Centre or Pack House,27.1259559,88.4093043
Sikkim,South,Namchi,Lower Boomtar,1282781,district veterinary,l Boomtar,41:42.4,Medical ,Veterinary Hospital,27.158955,88.367925
Sikkim,South,Namchi,Lower Boomtar,1282781,Blind school,L Boomtar,44:27.2,Education ,High School - General,27.16081667,88.36806833
Sikkim,East,Gangtok,DHAJAY,267799,Organic stall,Dhajay ranka,47:11.3,Agro ,Mandi (Notified),27.32369513,88.58214583
Sikkim,East,Gangtok,DHAJAY,267799,Block administrative Centre,Dhajay ranka,50:25.3,Transport/Admin,Block Headquarter,27.32402506,88.58175186
Sikkim,East,Gangtok,DHAJAY,267799,Senior secondary school ranka,Dhajay ranka,54:43.5,Education ,Higher Secondary School,27.32885663,88.58207165
Sikkim,East,Gangtok,DHAJAY,267799,Veterinary dispensary,Dhajay ranka,12:40.4,Medical ,Veterinary Hospital,27.33004617,88.5834382
