State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Haryana,Palwal,Prithla,Gadpuri,1283018,orientel bank of commerce ,Gadpuri,50:20.9,Transport/Admin,Bank,28.25403333,77.28933667
Haryana,Palwal,Prithla,Gadpuri,1283018,Gurugul Vidya peet ,Gadpuri,47:30.5,Education ,Degree College,28.25730333,77.28879167
Haryana,Palwal,Prithla,Gadpuri,1283018,Aarohi model sr sec high school,Gadpuri,11:40.0,Education ,Higher Secondary School,28.24936167,77.290335
Haryana,Palwal,Prithla,Gadpuri,1283018,Four Star Automotive company,Gadpuri,53:23.0,Agro ,Agro Industry,28.25392,77.28489333
Haryana,Palwal,Prithla,Gadpuri,1283018,Veterinary Hospital,Gadpuri,51:40.8,Medical ,Veterinary Hospital,28.254075,77.28862333
Haryana,Palwal,Prithla,Gadpuri,1283018,Prompt Enterpeises pvt ltd ,Gadpuri,54:59.1,Agro ,Agro Industry,28.25395667,77.282975
Haryana,Fatehabad,Ratia,Haroli,413609,GOVT VETERINARY HOSPITAL HAROLI,VPO HAROLI,25:14.0,Medical ,Veterinary Hospital,29.65457608,75.46077663
Haryana,Fatehabad,Ratia,Haroli,413609,BHARAT PETROLEUM PUMP HAROLI,VPO HAROLI,07:07.4,Transport/Admin,Fuel Station,29.65793392,75.4731375
Haryana,Fatehabad,Ratia,Haroli,413609,GRAM SACHIVALYA HAROLI,VPO HAROLI,17:08.6,Transport/Admin,Panchayat Headquarter,29.6559532,75.46572726
Haryana,Fatehabad,Ratia,Haroli,413609,PUMJAB NATIONAL BANK HAROLI,VPO HAROLI,20:49.1,Transport/Admin,Bank,29.65589494,75.46458292
Haryana,Fatehabad,Ratia,Haroli,413609,GOVT SENIOR SECONDARY SCHOOL HAROLI,VPO HAROLI,12:18.8,Education ,Higher Secondary School,29.65646302,75.46677948
Haryana,Fatehabad,Ratia,Haroli,413609,STATE BANK OF INDIA HAROLI,VPO HAROLI,15:24.8,Transport/Admin,Bank,29.65613462,75.46527483
Haryana,Karnal,Indri,Badarpur,61606,Govt high school,badarpur,44:21.7,Education ,High School - General,29.85187514,77.12818361
Haryana,Hisar,Barwala,Balak,78650,medical,balak,38:24.1,Medical ,Primary Health Centre,29.3709991,75.79373601
Haryana,Hisar,Barwala,Balak,78650,fuel station,balak,16:48.3,Transport/Admin,Fuel Station,29.34586963,75.79959179
Haryana,Hisar,Barwala,Balak,78650,transport,balak,30:41.8,Transport/Admin,Panchayat Headquarter,29.36626288,75.7932342
Haryana,Hisar,Barwala,Balak,78650,medical,balak,40:50.5,Medical ,Veterinary Hospital,29.37078745,75.79408442
Haryana,Hisar,Barwala,Balak,78650,education,balak,40:19.7,Education ,Higher Secondary School,29.37123564,75.79382591
Haryana,Hisar,Hansi I,Balawas ,79654,Panchayat headquarter,balawas,23:25.5,Transport/Admin,Panchayat Headquarter,28.95694519,75.82145907
Haryana,Ambala,Ambala,Sonta,1007262,primary health center ,sonta,30:44.8,Medical ,Primary Health Centre,30.17666837,76.66537148
Haryana,Ambala,Ambala,Sonta,1007262,govt high school,sonta,23:15.2,Education ,High School - General,30.34858333,76.76920667
Haryana,Ambala,Ambala,Sonta,1007262,gram sachiwalya ,sonta,54:16.0,Transport/Admin,Panchayat Headquarter,30.17447411,76.66313804
Haryana,Sirsa,Dabwali,Sukheranwala,1014750,veterinary hospital ,Sukherawala,17:08.9,Medical ,Veterinary Hospital,29.82675,74.62378167
Haryana,Sirsa,Dabwali,Sukheranwala,1014750,public health centre,sukherawala,15:58.0,Medical ,Primary Health Centre,29.82854896,74.625302
Haryana,Sirsa,Dabwali,Sukheranwala,1014750,high school,sukherawala,14:16.4,Education ,High School - General,29.82736751,74.62482344
Haryana,Hisar,Narnaund,Sulchani,1015704,gvh,sulchani,31:18.2,Medical ,Veterinary Hospital,29.21015584,76.17905025
Haryana,Kurukshetra,Shahbad,Surkhpur 268,1020873,panhayat bhwan surkhpur,surkhpur,18:43.8,Transport/Admin,Panchayat Headquarter,30.13444667,76.82887333
Haryana,Kurukshetra,Shahbad,Surkhpur 268,1020873,govt high school surkhpur,surkhpur,19:21.1,Education ,High School - General,30.135275,76.82932
Haryana,Kurukshetra,Shahbad,Sudhpur,1021059,govt high school,surpur,22:11.4,Education ,High School - General,30.09691167,76.819675
