State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Punjab,Ludhiana,Ludhiana II,Kanetch,502488,panchyat headquarter,kanetch,47:19.9,Transport/Admin,Panchayat Headquarter,30.8258322,76.00465197
Punjab,Jalandhar,Lohian,Kang Khurd,502522,cooperative bank,kang khurd,02:31.7,Transport/Admin,Bank,31.12005651,75.20476341
Punjab,Jalandhar,Lohian,Kang Khurd,502522,primary hospital,kang khurd,07:38.7,Medical ,Primary Health Centre,31.11986927,75.20394222
Punjab,Jalandhar,Lohian,Kang Khurd,502522,Panchayat Ghar,Kang khurd,15:08.4,Transport/Admin,Panchayat Headquarter,31.12049536,75.20247862
Punjab,Hoshiarpur,Bhunga,Kangmai,502781,Government High School ,Kangmai ,52:12.0,Education ,High School - General,31.66274833,75.81630333
Punjab,Hoshiarpur,Bhunga,Kangmai,502781,Veterinary Hospital ,Kangmai ,22:37.1,Medical ,Veterinary Hospital,31.66787333,75.81443667
Punjab,Hoshiarpur,Bhunga,Kangmai,502781,Panchayat Headquarter ,Kangmai ,36:40.6,Transport/Admin,Panchayat Headquarter,31.65977333,75.81499
Punjab,Hoshiarpur,Bhunga,Kangmai,502781,Mandi ,"Kangmai 
",17:09.8,Agro ,Mandi (Notified),31.66775,75.81536333
Punjab,Hoshiarpur,Bhunga,Kangmai,502781,Baba Manjh Convent Senior Secondary School Kangmai ,Kangmai ,48:33.2,Education ,Higher Secondary School,31.65222833,75.82583833
Punjab,Hoshiarpur,Bhunga,Kangmai,502781,Primary Health Centre ,Kangmai ,22:00.5,Medical ,Primary Health Centre,31.667745,75.81460333
Punjab,Hoshiarpur,Bhunga,Kangmai,502781,Cooperative Society ,Kangmai ,39:44.9,Transport/Admin,Bank,31.660365,75.816725
Punjab,Faridkot,Faridkot,Kanian wali,503422,primry school,phirni vill kanian wali,04:52.4,Education ,High School - General,30.6970673,74.47816248
Punjab,Ludhiana,Ludhiana II,Bhaini Gahi,132926,PANCHAYAT GHAR Bhaini GAHI,Bhaini GAHI,57:55.0,Transport/Admin,Panchayat Headquarter,30.9263581,76.04419827
Punjab,Mansa,Budhlada,Bhakhrial,134453,mandi,bhakhrial,33:43.5,Agro ,Mandi (Notified),29.80036892,75.62148541
Punjab,Ropar,Anandpur Sahib,Bhanam,136636,panchayat headquarter,bhanam,18:19.0,Transport/Admin,Panchayat Headquarter,31.29395622,76.36833766
Punjab,Ropar,Anandpur Sahib,Bhanam,136636,high school,bhanam,11:05.9,Education ,High School - General,31.28658917,76.36450527
Punjab,Ropar,Anandpur Sahib,Bhanam,136636,petrol pump,bhanam,11:29.7,Transport/Admin,Fuel Station,31.28731005,76.36147812
Punjab,Mansa,Mansa,Bhani Bagha,137797,bank,Bhanu bagha,02:55.8,Transport/Admin,Bank,30.05833779,75.35888975
Punjab,Mansa,Mansa,Bhani Bagha,137797,phc,bhani bagha,03:36.5,Medical ,Primary Health Centre,30.05428264,75.35846558
Punjab,Mansa,Mansa,Bhani Bagha,137797,secondary school,Bhanu bagha,02:42.4,Education ,Higher Secondary School,30.05481528,75.35746119
Punjab,Mansa,Mansa,Bhani Bagha,137797,Panchayat headquarter,bhani bagha,03:08.2,Transport/Admin,Panchayat Headquarter,30.054983,75.3581325
Punjab,Mansa,Mansa,Bhani Bagha,137797,veterinary hospital,bhani bagha,03:21.6,Medical ,Veterinary Hospital,30.05362461,75.35858171
Punjab,Gurdaspur,Shri Har Gobindpur,Bharath,139308,PHQ,BHARATH,40:22.9,Transport/Admin,Panchayat Headquarter,31.74459519,75.42595072
Punjab,Gurdaspur,Shri Har Gobindpur,Bharath,139308,Government Senior Secondary School Bharth,Bharath,38:36.8,Education ,Higher Secondary School,31.74010928,75.42173573
Punjab,Sangrur,Amargarh,Bhatian Khurd,142945,venetinery hospital ,bhatian khured,03:40.1,Medical ,Veterinary Hospital,30.39964333,76.01448833
Punjab,Sangrur,Amargarh,Bhatian Khurd,142945,Panchaayat ghar,Bhatian Khurd,10:09.5,Transport/Admin,Panchayat Headquarter,30.39962342,76.01432836
Punjab,Sangrur,Amargarh,Bhatian Khurd,142945,mandi,bhatian khurd,02:17.1,Agro ,Mandi (Notified),30.40293,76.01219333
Punjab,Kapurthala,Nadala,Bhatnura Kalan,143520,high school,bhatnura kalan,28:31.4,Education ,High School - General,31.57145762,75.58239045
Punjab,Ludhiana,Sudhar,Raqba,912555,Civil veterinary Dispensary,Raqba,48:14.5,Medical ,Veterinary Hospital,30.81587801,75.64585379
Punjab,Ludhiana,Sudhar,Raqba,912555,Mandi ,Raqba,15:25.5,Agro ,Mandi (Notified),30.82430065,75.66360409
Punjab,Ludhiana,Sudhar,Raqba,912555,Maha lakshmi food agro mills,Raqba ,50:02.6,Agro ,Agro Industry,30.8181125,75.65451563
Punjab,Ludhiana,Sudhar,Raqba,912555,The coop Bahumantvi khetibadi sabha limited,Raqba,23:14.0,Agro ,Agro Industry,30.81483345,75.64585231
Punjab,Ludhiana,Sudhar,Raqba,912555,Sarkari Health centre,Raqba,48:28.4,Medical ,Primary Health Centre,30.81615037,75.64787819
Punjab,Ludhiana,Sudhar,Raqba,912555,Shree Radha Rani Rice and Gen mills,Raqba,49:17.2,Agro ,Agro Industry,30.81769307,75.6541142
Punjab,Ludhiana,Sudhar,Raqba,912555,Guru Hargobind Public senior secondary school,Raqba,49:01.2,Education ,Higher Secondary School,30.81298093,75.64292934
Punjab,Ludhiana,Sudhar,Raqba,912555,Govt Senior secondary school,Raqba,48:45.0,Education ,Higher Secondary School,30.81688146,75.64902685
Punjab,Jalandhar,Adampur,Maradpur,678908,Gram Panchayat ghar,Maradpur,21:42.0,Transport/Admin,Panchayat Headquarter,31.43911333,75.66310167
Punjab,Faridkot,Kotkapura,Marahak,679008,mandi,marahak,01:17.2,Agro ,Mandi (Notified),30.45011628,74.75152557
Punjab,Faridkot,Kotkapura,Marahak,679008,Primary health center ,Marahak,32:31.8,Medical ,Primary Health Centre,30.456845,74.75531
Punjab,Faridkot,Kotkapura,Marahak,679008,high school ,marahak,02:41.7,Education ,High School - General,30.4549342,74.75726093
Punjab,Faridkot,Kotkapura,Marahak,679008,vaternry hospital ,marahak,32:20.6,Medical ,Veterinary Hospital,30.454505,74.75192
Punjab,Faridkot,Kotkapura,Marahak,679008,pramery school ,marahak,01:55.9,Education ,High School - General,30.45430308,74.74997537
Punjab,Faridkot,Kotkapura,Marahak,679008,ventner hospital ,marahak,01:37.5,Medical ,Veterinary Hospital,30.45443732,74.74979328
Punjab,Faridkot,Kotkapura,Marahak,679008,pramery health center,marahak,02:13.4,Medical ,Primary Health Centre,30.45683108,74.75533076
Punjab,Ludhiana,Maloudh,Berkalan,1389388,sub centre,Baer Kalan,02:58.4,Medical ,Primary Health Centre,30.65609293,75.9572222
Punjab,Ludhiana,Maloudh,Berkalan,1389388,Panchayat Hq,Berkalan,52:41.8,Transport/Admin,Panchayat Headquarter,30.65587278,75.95703847
Punjab,Ludhiana,Maloudh,Berkalan,1389388,Agro shop,Berkalan,12:50.0,Agro ,Agro Industry,30.65609203,75.95716659
Punjab,Ludhiana,Maloudh,Berkalan,1389388,Govt High School,Ber Kalan,03:20.5,Education ,High School - General,30.65530454,75.95637906
Punjab,Ludhiana,Maloudh,Dholkhurd,1389407,Panchayat home,Ludhiana ,19:51.5,Transport/Admin,Panchayat Headquarter,30.67929333,75.95078333
Punjab,Ludhiana,Maloudh,Dholkhurd,1389407,panchayat House,Ludhiana ,38:47.9,Transport/Admin,Panchayat Headquarter,30.67942833,75.95087
Punjab,Ludhiana,Maloudh,Chappran,1389437,Govt Primary School,Chapra,15:05.0,Education ,High School - General,30.68538214,75.99232763
