State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Tripura,Sepahijala,Jampaijala,NAISHYA THAKUR PARA,1389070,Latiachhara ADC Village,Latiachhara Jampuijala Sepahijala Tripura,29:39.9,Transport/Admin,Panchayat Headquarter,23.64648115,91.3434449
Tripura,Khowai,Kalyanpur,RATIA MADHYA PARA,1389121,Dakshin Durgapur GP Office,near North Ghilatali Ratia HS school,17:17.2,Transport/Admin,Panchayat Headquarter,23.96203,91.624145
Tripura,Khowai,Kalyanpur,KALYANPUR COLONY,1389175,KALYANPUR HS SCHOOL,Madhya Kalyanpur Tripura,01:45.6,Education ,Higher Secondary School,23.93414612,91.61062085
Tripura,Khowai,Kalyanpur,KALYANPUR COLONY,1389175,UCO Bank,At Kalyanpur Bazar,45:17.4,Transport/Admin,Bank,23.9325212,91.60872305
Tripura,Sepahijala,Nalchar,MADHYA PARA,1338377,Taijiling GP Office ,"Madhya para, Taijiling ",46:40.5,Transport/Admin,Panchayat Headquarter,23.56644087,91.30725747
Tripura,Dhalai,Raisyabari,Drunahari Para,1338495,8NO DYKE HIGH SCHOOL,Paschim Potachhara Tripura,44:15.2,Education ,High School - General,23.45096886,91.89427055
Tripura,West Tripura,Bamutia,ANANGANAGAR W-5,1338756,ANANGANAGAR GP,ANANGANAGAR w-5,55:27.0,Transport/Admin,Panchayat Headquarter,23.89534891,91.25511937
Tripura,West Tripura,Bamutia,ANANGANAGAR W-5,1338756,PIONEER ROLLER FLOUR MILLS,BAMUTIA BLOCK,11:03.8,Agro ,Agro Industry,23.89519839,91.25496914
Tripura,West Tripura,Bamutia,CHANMARI,1338781,LAXMILUNGA GP,BAMUTIA BLOCK,24:02.2,Transport/Admin,Panchayat Headquarter,23.91962889,91.28370522
Tripura,West Tripura,Bamutia,KALABAGAN,1338870,State Bank Of India,"Salbagan BSF HQ Tripura
Agartala Tripura",45:57.4,Transport/Admin,Bank,23.88768806,91.29248613
Tripura,West Tripura,Bamutia,KALABAGAN,1338870,BSF Hospital,CH FTR HQ BSF Salbagan Agartala Tripura,55:14.0,Medical ,Bedded Hospital,23.89233155,91.29576605
Tripura,West Tripura,Bamutia,TALTALA MUNDA PARA,1338888,TALTALA MARKET,BAMUTIA BLOCK WEST TRIPURA,50:40.6,Agro ,Mandi (Notified),23.95476807,91.30036302
Tripura,West Tripura,Bamutia,TALTALA MUNDA PARA,1338888,TALTALA HS SCHOOL,Taltala Bamutia West Tripura,21:17.8,Education ,Higher Secondary School,23.95355527,91.29912427
Tripura,West Tripura,Bamutia,BHADRA PALLI,1338895,MS MAA SARADA PETROLEUM AGENCY,BAMUTIA,06:26.4,Transport/Admin,Fuel Station,23.90552913,91.28332698
Tripura,Unakoti,Chandipur,Kalisasan,1339088,Rangrung Market,Kalisasan,38:00.3,Agro ,Mandi (Notified),24.28675711,91.97610908
Tripura,Unakoti,Chandipur,Kalisasan,1339088,RANGRUNG  TE HIGH  SCHOOL,Rangrung Unakoti Tripura,02:30.9,Education ,High School - General,24.29276009,91.98023643
Tripura,South Tripura,Jolaibari,Nishi Malla Para,1351799,AVANGCHARA  HS SCHOOL,Dakshin Hichachhara Tripura,21:13.1,Education ,Higher Secondary School,23.19321539,91.61191801
Tripura,Dhalai,Durga Chowmuhani,East Halahali,1386177,Halahali Village Panchayat,Halahali kamalpur Dhalai Tripura,10:40.9,Transport/Admin,Panchayat Headquarter,24.09946231,91.82168777
Tripura,Dhalai,Durga Chowmuhani,Mara Chera,1386216,Maracherra Market,Maracherra kamalpur,18:30.2,Agro ,Mandi (Notified),24.16703565,91.85133516
Tripura,Dhalai,Durga Chowmuhani,Mara Chera,1386216,MARACHARA HIGH SCHOOL,"Maracherra, Kamalpur,Dhalai",49:10.6,Education ,High School - General,24.16809167,91.85148667
Tripura,Dhalai,Durga Chowmuhani,Mara Chera,1386216,Triura State Cooperative Bank Limited,Maracherra kamalpur Dhalai,01:49.8,Transport/Admin,Bank,24.16839333,91.85149667
Tripura,Dhalai,Durga Chowmuhani,Mara Chera,1386216,Maracherra Class XII School,Maracherra kamalpur,19:35.1,Education ,Higher Secondary School,24.16831511,91.85148539
Tripura,North Tripura,Jubarajnagar,East Krishna Pur,1386977,Krishnapur Market,Krishnapur Jubarajnagar,16:51.4,Agro ,Mandi (Notified),24.34039,92.15729811
Tripura,North Tripura,Jubarajnagar,East Krishna Pur,1386977,Petrol pump,Krishnapur,43:46.5,Transport/Admin,Fuel Station,24.33563934,92.15796653
Tripura,Sepahijala,Charilam,Ramkrishna Bivakananda palli,1387177,UCO Bank,NH 08 Bisramganj Bazar Bishramganj Tripura,13:08.4,Transport/Admin,Bank,23.609007,91.34843164
Tripura,Khowai,Khowai,SAMRUCHERRA NORTH,1388049,Purba Chebri Gram Panchayat Office,Purba Chebri Khowai Tripura,05:04.1,Transport/Admin,Panchayat Headquarter,24.0050401,91.64688883
Tripura,Sepahijala,Jampaijala,CHANDRA MOHAN PARA,1310473,DWARKAICHARRA HIGH SCHOOL,Kalaibari Jampuijala Tripura,38:56.7,Education ,High School - General,23.70268597,91.47237259
Tripura,Sepahijala,Kathalia,Goyamura,1310724,Brick soled road,guamura para,49:30.2,Agro ,Is Part of Rurban Cluster?,23.394175,91.29412667
